step,policy_gradient_loss,value_loss,entropy_loss,total_loss,episodic_reward
1990656,-0.00011822402411780786,526326.876953125,0.06351489014923573,103735.21875,
1998848,-0.0006793503103835974,533022.9071289062,0.07497248463332654,105175.609375,
2007040,-0.0011663890625641215,533272.5444335938,0.09010066092014313,106202.7109375,
2015232,2.0157579638180322e-05,562421.234375,0.09705795273184777,108121.984375,
2023424,-0.0006881305678689386,579320.458203125,0.10342141389846801,116010.8828125,
2031616,-0.0010195806236879435,647738.040625,0.11135126240551471,119088.3984375,
2039808,-0.00014246835053199902,565661.9544921875,0.10852525644004345,110679.4609375,
2048000,0.0008616668623290024,774662.0087890625,0.11241968348622322,137946.796875,
2056192,-0.000829835810145596,577205.765234375,0.11303119622170925,112405.65625,
2064384,-0.00018624088552314787,550234.6767578125,0.10727127119898797,108445.2734375,
2072576,-0.0006492016960692127,535667.3520507812,0.10320111960172654,108661.0078125,
2080768,-0.0010520366289711093,533612.808984375,0.10332696288824081,101992.0859375,
2088960,-0.0001802747261535842,523695.4267578125,0.11140327714383602,102712.90625,
2097152,-0.00010514526693441439,529514.61875,0.12720395922660827,104795.6875,
2105344,-0.0009155302843282698,512253.1232421875,0.14396096765995026,99605.4921875,
2113536,-0.0004105775355128571,512732.121484375,0.1529949087649584,99847.265625,
2121728,-0.00010635506769176572,495703.274609375,0.16041142493486404,96826.6484375,
2129920,-9.733292245073244e-05,492226.9776367188,0.1685097549110651,97510.6328125,
2138112,-0.0005186684767977568,488198.9263671875,0.17643542252480984,94374.5546875,
2146304,0.0002954697894892888,482839.44990234374,0.17386065572500228,94136.78125,
2154496,-0.0002790509639453376,482902.759765625,0.1695032488554716,96050.375,
2162688,0.0005047059545177035,485250.7078125,0.1741798881441355,99349.8515625,
2170880,-5.4984891539788806e-05,481988.2186523437,0.18136133067309856,92704.2421875,
2179072,-1.6342872186214663e-05,480924.690625,0.18601529523730279,93730.046875,
2187264,-0.000769372311697225,479347.6693359375,0.1875474199652672,98596.59375,
2195456,0.0007386964061879553,483755.5501953125,0.19458990767598153,92279.2890625,
2203648,0.0005214862067077775,479477.77978515625,0.19391382224857806,93774.84375,
2211840,-0.0002729339867073577,474185.45703125,0.19181606844067572,95651.1953125,
2220032,-5.2946207142667844e-05,477979.25654296874,0.20068333074450492,94227.859375,
2228224,-0.00046435557305812836,479522.099609375,0.2119954127818346,90878.0,
2236416,-0.00020444402216526213,485275.95849609375,0.2179308384656906,95980.9921875,
2244608,0.00012436524157237726,494324.71064453124,0.22247220873832702,93560.765625,
2252800,0.0010206476239545737,479925.4852539062,0.2299555368721485,94795.8984375,
2260992,0.0006486027086793911,473449.65400390624,0.23477432802319526,95872.0234375,
2269184,0.0005788750597275794,487115.7333007812,0.23723139688372613,95273.3359375,
2277376,-0.00030577392899431286,483196.87138671876,0.24013697430491449,95925.984375,
2285568,0.0009468069998547435,491554.6275390625,0.24595004245638846,94593.7734375,
2293760,-1.0471967470948584e-05,489818.46533203125,0.24816757552325724,95317.421875,
2301952,-0.0002717188137467019,504230.089453125,0.2467462196946144,98784.5546875,
2310144,0.00025429964080103673,523957.8661132812,0.24034029953181743,103550.7734375,
2318336,0.0006225581302715,501554.60888671875,0.2404607880860567,96791.3828125,
2326528,-0.0022567970023374072,512043.4044921875,0.25231999307870867,100362.3515625,
2334720,-0.0012400456056639087,493221.4754882812,0.26040304489433763,98540.8203125,
2342912,-0.0004346559613622958,585298.7474609375,0.26366962753236295,110317.4921875,
2351104,-0.0007023955895419931,508435.5837890625,0.2717128209769726,99009.890625,
2359296,-0.00045262998828548006,505150.359765625,0.2817631632089615,99221.9921875,
2367488,-0.0003843190046609379,536919.8530273438,0.2919990360736847,104951.078125,
2375680,5.6114655671990475e-05,532235.7252929688,0.29974424168467523,106203.4765625,
2383872,-0.0005127259741129819,574164.158203125,0.29843056946992874,112597.59375,
2392064,0.00015297036225092597,509590.6677734375,0.30134008303284643,99556.578125,
2400256,-0.0003868244031764334,583036.1806640625,0.3035766988992691,113845.4921875,
2408448,-0.0004174290490482235,510707.29345703125,0.30204949900507927,100952.484375,
2416640,0.00042593139078235255,487551.2481445313,0.3055288329720497,94260.09375,
2424832,0.0010028038284872309,495239.693359375,0.3118523545563221,101673.5625,
2433024,0.0004279043285350781,526295.2590820312,0.313173345848918,107955.3828125,
2441216,0.0008086203073617071,516849.958203125,0.3153630368411541,101205.203125,
2449408,8.630741249362472e-05,511363.26826171874,0.325245026871562,100658.3671875,
2457600,-0.0001892915621283464,487136.5560546875,0.3384267382323742,95592.1328125,
2465792,0.00025692688432172873,491031.2974609375,0.3529461983591318,93754.359375,
2473984,0.00025605687769711947,472985.1408203125,0.35835413113236425,93645.7734375,
2482176,-0.00016033933898143004,489762.089453125,0.36236037835478785,96647.8203125,
2490368,0.00026835597254830644,502764.079296875,0.3673439707607031,98086.984375,
2498560,-0.0007038173658656888,511746.2616210937,0.3658605020493269,95812.078125,
2506752,0.00029871624137740583,467812.69599609374,0.36401558518409727,89628.796875,
2514944,0.00036542652233038095,456985.9139648437,0.36967881172895434,89556.3828125,
2523136,0.0006513107535283779,458557.5005859375,0.37909072637557983,89905.78125,
2531328,0.00021278304266161285,449308.4787109375,0.3899577520787716,88731.4453125,
2539520,0.0006810591254179599,444193.2608398438,0.39307646863162515,86741.5625,
2547712,-0.00018404584661766422,441942.2837890625,0.40234706019982697,86151.5078125,
2555904,1.1762527719838545e-05,444478.33564453124,0.4124052912928164,85072.0703125,
2564096,0.0005040154457674362,445743.978125,0.42154848147183654,88380.5859375,
2572288,6.71108005917631e-05,446556.896484375,0.4256944050081074,85399.3359375,
2580480,-0.0006008837364788633,446183.478515625,0.42787118749693037,87994.6015625,
2588672,-0.00031784618622623386,444916.8537109375,0.4329019452445209,87921.453125,
2596864,9.070123014680576e-05,453031.2271484375,0.43560125986114145,91480.5390625,
2605056,-4.8763156519271435e-05,451445.179296875,0.43241598187014463,88602.6328125,
2613248,-3.3286496545770206e-05,448443.442578125,0.4356861628592014,89504.6015625,
2621440,-0.00044457956901169384,442625.3241210937,0.43834131620824335,85381.6875,
2629632,0.00024225566958193667,450691.32294921874,0.4378380041569471,88611.21875,
2637824,0.0010489616310223938,454030.064453125,0.43705320339649917,90452.375,
2646016,-0.00032666365732438864,455194.01787109376,0.44692772515118123,88543.109375,
2654208,-6.766201695427299e-05,471455.8748046875,0.45965493777766825,90139.9140625,
2662400,-0.0012700855320872506,517250.97607421875,0.46578553719446064,96030.5078125,
2670592,0.0004183695691608591,469791.2921875,0.47114590732380746,95644.046875,
2678784,0.000644472446583677,447494.930078125,0.4788355026394129,88900.9296875,
2686976,0.0015154574961343315,451183.8749023437,0.48655402204021814,86414.9609375,
2695168,0.0002562468434916809,456627.39892578125,0.47985296612605455,89629.40625,
2703360,0.0006350193390971981,444506.0376953125,0.47526658438146113,85531.21875,
2711552,-0.0002550264594901819,467085.8654296875,0.48311990639194846,92627.4296875,
2719744,-0.0003309982952487189,461219.0458984375,0.49411885375157,90127.109375,
2727936,0.0003527961565851001,504286.18310546875,0.5079503076151013,99406.2578125,
2736128,0.0008204039975680643,544259.6563476563,0.5150475913658739,104057.203125,
2744320,-0.0011653039517113938,519623.0135742187,0.509263882227242,105257.015625,
2752512,0.0007670773928111884,663656.5942382812,0.5070058370009065,132838.75,
2760704,0.001668628363040625,709061.147265625,0.5066826961934566,127720.1484375,
2768896,0.0026408974154037423,687083.2990234375,0.5067108394578099,172418.859375,
2777088,0.0019048167712753638,696339.0627929687,0.5075648922473193,103618.53125,
2785280,-0.0001992184272239683,927222.42890625,0.5027679746039212,173747.765625,
2793472,0.00013419189963315148,537042.2385742187,0.5012167968787253,107365.90625,
2801664,-0.0007921730299131014,723656.4545898438,0.49635419650003315,130450.3359375,
2809856,0.0011347384377586422,529865.5829101562,0.48874111026525496,104710.140625,
